	Grid_Score	Grid_vdw	Grid_es	Int_energy
2hoj_LIGrocs_with_names-2dock_mol301	-71.387642	-36.327030	-35.060612	-35.060612
2hoj_LIGrocs_with_names-2dock_mol302	-15.313101	-34.730705	19.417604	19.417604
2hoj_LIGrocs_with_names-2dock_mol303	-102.145401	-38.316647	-63.828758	-63.828758
2hoj_LIGrocs_with_names-2dock_mol304	12.262474	-35.561539	47.824013	47.824013
2hoj_LIGrocs_with_names-2dock_mol305	-20.554325	-43.904423	23.350098	23.350098
2hoj_LIGrocs_with_names-2dock_mol306	-73.838058	-37.463085	-36.374969	-36.374969
2hoj_LIGrocs_with_names-2dock_mol307	-73.509300	-36.509453	-36.999847	-36.999847
2hoj_LIGrocs_with_names-2dock_mol308	-69.862480	-37.032631	-32.829849	-32.829849
2hoj_LIGrocs_with_names-2dock_mol309	-66.476257	-33.083786	-33.392471	-33.392471
2hoj_LIGrocs_with_names-2dock_mol310	8.320362	-37.540802	45.861164	45.861164
2hoj_LIGrocs_with_names-2dock_mol311	-67.641167	-32.908871	-34.732296	-34.732296
2hoj_LIGrocs_with_names-2dock_mol312	-69.500565	-32.655678	-36.844891	-36.844891
2hoj_LIGrocs_with_names-2dock_mol313	-21.595695	-40.807590	19.211895	19.211895
2hoj_LIGrocs_with_names-2dock_mol314	8.435539	-39.914925	48.350464	48.350464
2hoj_LIGrocs_with_names-2dock_mol315	-68.200417	-32.313305	-35.887112	-35.887112
2hoj_LIGrocs_with_names-2dock_mol316	9.308044	-34.307034	43.615078	43.615078
2hoj_LIGrocs_with_names-2dock_mol317	-67.299049	-33.463970	-33.835079	-33.835079
2hoj_LIGrocs_with_names-2dock_mol318	-70.356842	-37.219826	-33.137012	-33.137012
2hoj_LIGrocs_with_names-2dock_mol319	-70.591248	-35.118172	-35.473080	-35.473080
2hoj_LIGrocs_with_names-2dock_mol320	5.444099	-41.110149	46.554249	46.554249
2hoj_LIGrocs_with_names-2dock_mol321	9.764133	-21.259438	31.023571	31.023571
2hoj_LIGrocs_with_names-2dock_mol322	10.098114	-34.714096	44.812210	44.812210
2hoj_LIGrocs_with_names-2dock_mol323	19.494606	-39.211781	58.706387	58.706387
2hoj_LIGrocs_with_names-2dock_mol324	1.428539	-50.279953	51.708492	51.708492
2hoj_LIGrocs_with_names-2dock_mol325	-11.551191	-34.959198	23.408007	23.408007
2hoj_LIGrocs_with_names-2dock_mol326	-15.460794	-38.191132	22.730337	22.730337
2hoj_LIGrocs_with_names-2dock_mol327	-12.531504	-35.806541	23.275038	23.275038
2hoj_LIGrocs_with_names-2dock_mol328	-69.901016	-36.200695	-33.700317	-33.700317
2hoj_LIGrocs_with_names-2dock_mol329	-67.711197	-32.296928	-35.414272	-35.414272
2hoj_LIGrocs_with_names-2dock_mol330	-45.987934	-30.299370	-15.688564	-15.688564
2hoj_LIGrocs_with_names-2dock_mol331	9.931644	-20.793474	30.725119	30.725119
2hoj_LIGrocs_with_names-2dock_mol332	-94.700058	-34.502563	-60.197495	-60.197495
2hoj_LIGrocs_with_names-2dock_mol333	-21.272749	-37.798485	16.525736	16.525736
2hoj_LIGrocs_with_names-2dock_mol334	8.847672	-36.322109	45.169781	45.169781
2hoj_LIGrocs_with_names-2dock_mol335	-68.703415	-34.039448	-34.663967	-34.663967
2hoj_LIGrocs_with_names-2dock_mol336	-69.827179	-31.512325	-38.314854	-38.314854
2hoj_LIGrocs_with_names-2dock_mol337	-0.383713	-34.275631	33.891918	33.891918
2hoj_LIGrocs_with_names-2dock_mol338	8.488346	-38.630245	47.118591	47.118591
2hoj_LIGrocs_with_names-2dock_mol339	-71.301178	-38.032192	-33.268986	-33.268986
2hoj_LIGrocs_with_names-2dock_mol340	-40.329170	-37.736107	-2.593065	-2.593065
2hoj_LIGrocs_with_names-2dock_mol341	-19.719095	-43.522263	23.803167	23.803167
2hoj_LIGrocs_with_names-2dock_mol342	-22.046934	-44.786572	22.739637	22.739637
2hoj_LIGrocs_with_names-2dock_mol343	-13.868334	-34.512516	20.644182	20.644182
2hoj_LIGrocs_with_names-2dock_mol344	-65.433792	-30.277580	-35.156216	-35.156216
2hoj_LIGrocs_with_names-2dock_mol345	-22.295662	-41.290909	18.995247	18.995247
2hoj_LIGrocs_with_names-2dock_mol346	-12.208309	-32.764030	20.555721	20.555721
2hoj_LIGrocs_with_names-2dock_mol347	-64.129539	-29.409119	-34.720421	-34.720421
2hoj_LIGrocs_with_names-2dock_mol348	-100.714798	-35.387402	-65.327393	-65.327393
2hoj_LIGrocs_with_names-2dock_mol349	9.631279	-32.168510	41.799789	41.799789
2hoj_LIGrocs_with_names-2dock_mol350	-16.187881	-36.065907	19.878025	19.878025
2hoj_LIGrocs_with_names-2dock_mol351	-69.169189	-35.447266	-33.721928	-33.721928
2hoj_LIGrocs_with_names-2dock_mol352	-42.121944	-37.071369	-5.050574	-5.050574
2hoj_LIGrocs_with_names-2dock_mol353	-15.578707	-37.214211	21.635504	21.635504
2hoj_LIGrocs_with_names-2dock_mol354	24.936516	-32.699745	57.636261	57.636261
2hoj_LIGrocs_with_names-2dock_mol355	2.895973	-39.503773	42.399746	42.399746
2hoj_LIGrocs_with_names-2dock_mol356	-16.907269	-39.334763	22.427494	22.427494
2hoj_LIGrocs_with_names-2dock_mol357	-47.845058	-40.749329	-7.095731	-7.095731
2hoj_LIGrocs_with_names-2dock_mol358	10.725288	-39.174000	49.899288	49.899288
2hoj_LIGrocs_with_names-2dock_mol359	-67.716209	-30.241232	-37.474976	-37.474976
2hoj_LIGrocs_with_names-2dock_mol360	16.436638	-29.355915	45.792553	45.792553
2hoj_LIGrocs_with_names-2dock_mol361	-64.492371	-27.070044	-37.422325	-37.422325
2hoj_LIGrocs_with_names-2dock_mol362	12.180044	-26.659643	38.839687	38.839687
2hoj_LIGrocs_with_names-2dock_mol363	9.418024	-26.259188	35.677212	35.677212
2hoj_LIGrocs_with_names-2dock_mol364	-44.872398	-41.766869	-3.105528	-3.105528
2hoj_LIGrocs_with_names-2dock_mol365	-66.129738	-27.501116	-38.628624	-38.628624
2hoj_LIGrocs_with_names-2dock_mol366	-69.993362	-28.264706	-41.728653	-41.728653
2hoj_LIGrocs_with_names-2dock_mol367	-96.041595	-29.602150	-66.439445	-66.439445
2hoj_LIGrocs_with_names-2dock_mol368	-66.163048	-32.301998	-33.861050	-33.861050
2hoj_LIGrocs_with_names-2dock_mol369	-63.517101	-29.582870	-33.934231	-33.934231
2hoj_LIGrocs_with_names-2dock_mol370	-98.107132	-32.595047	-65.512085	-65.512085
2hoj_LIGrocs_with_names-2dock_mol371	-49.442970	-35.662502	-13.780470	-13.780470
2hoj_LIGrocs_with_names-2dock_mol372	-19.150944	-38.311729	19.160786	19.160786
2hoj_LIGrocs_with_names-2dock_mol373	-40.797344	-27.529209	-13.268135	-13.268135
2hoj_LIGrocs_with_names-2dock_mol374	-19.097456	-38.629631	19.532175	19.532175
2hoj_LIGrocs_with_names-2dock_mol375	-26.376400	-46.562408	20.186008	20.186008
2hoj_LIGrocs_with_names-2dock_mol376	-13.737362	-34.753395	21.016033	21.016033
2hoj_LIGrocs_with_names-2dock_mol377	-17.249714	-40.958145	23.708431	23.708431
2hoj_LIGrocs_with_names-2dock_mol378	-22.065481	-44.207546	22.142065	22.142065
2hoj_LIGrocs_with_names-2dock_mol379	7.478500	-44.519737	51.998238	51.998238
2hoj_LIGrocs_with_names-2dock_mol380	7.131016	-33.877731	41.008747	41.008747
2hoj_LIGrocs_with_names-2dock_mol381	-39.999920	-34.294434	-5.705486	-5.705486
2hoj_LIGrocs_with_names-2dock_mol382	-13.915918	-32.529182	18.613264	18.613264
2hoj_LIGrocs_with_names-2dock_mol383	-69.407898	-30.903830	-38.504066	-38.504066
2hoj_LIGrocs_with_names-2dock_mol384	-14.926262	-36.030804	21.104542	21.104542
2hoj_LIGrocs_with_names-2dock_mol385	-15.102791	-37.958572	22.855782	22.855782
2hoj_LIGrocs_with_names-2dock_mol386	-12.241774	-30.162788	17.921015	17.921015
2hoj_LIGrocs_with_names-2dock_mol387	12.604351	-35.704250	48.308601	48.308601
2hoj_LIGrocs_with_names-2dock_mol388	10.081535	-39.798626	49.880161	49.880161
2hoj_LIGrocs_with_names-2dock_mol389	-66.931686	-33.637363	-33.294323	-33.294323
2hoj_LIGrocs_with_names-2dock_mol390	10.740185	-32.608894	43.349079	43.349079
2hoj_LIGrocs_with_names-2dock_mol391	12.505302	-28.778275	41.283577	41.283577
2hoj_LIGrocs_with_names-2dock_mol392	-66.219574	-35.999798	-30.219780	-30.219780
2hoj_LIGrocs_with_names-2dock_mol393	-45.803478	-38.182888	-7.620591	-7.620591
2hoj_LIGrocs_with_names-2dock_mol394	-15.241903	-33.816566	18.574663	18.574663
2hoj_LIGrocs_with_names-2dock_mol395	11.304573	-11.802305	23.106878	23.106878
2hoj_LIGrocs_with_names-2dock_mol396	-93.920685	-26.366482	-67.554199	-67.554199
2hoj_LIGrocs_with_names-2dock_mol397	-15.792418	-40.895226	25.102808	25.102808
2hoj_LIGrocs_with_names-2dock_mol398	-67.620895	-32.803543	-34.817356	-34.817356
2hoj_LIGrocs_with_names-2dock_mol399	-12.105453	-33.208702	21.103249	21.103249
2hoj_LIGrocs_with_names-2dock_mol400	-21.147087	-42.343639	21.196552	21.196552
2hoj_LIGrocs_with_names-2dock_mol401	-21.487434	-53.864258	32.376823	32.376823
2hoj_LIGrocs_with_names-2dock_mol402	-69.903198	-33.004211	-36.898991	-36.898991
2hoj_LIGrocs_with_names-2dock_mol403	-14.012827	-33.754417	19.741590	19.741590
2hoj_LIGrocs_with_names-2dock_mol404	-15.075665	-34.613632	19.537968	19.537968
2hoj_LIGrocs_with_names-2dock_mol405	-92.884964	-40.733635	-52.151333	-52.151333
2hoj_LIGrocs_with_names-2dock_mol406	-44.207695	-33.699387	-10.508307	-10.508307
2hoj_LIGrocs_with_names-2dock_mol407	-14.693737	-40.044312	25.350574	25.350574
2hoj_LIGrocs_with_names-2dock_mol408	-10.080685	-31.831711	21.751026	21.751026
2hoj_LIGrocs_with_names-2dock_mol409	-17.688244	-37.695374	20.007130	20.007130
2hoj_LIGrocs_with_names-2dock_mol410	-93.288292	-29.320246	-63.968048	-63.968048
2hoj_LIGrocs_with_names-2dock_mol411	-12.743916	-34.443203	21.699287	21.699287
2hoj_LIGrocs_with_names-2dock_mol412	-22.234873	-40.957275	18.722403	18.722403
2hoj_LIGrocs_with_names-2dock_mol413	-13.874821	-33.082409	19.207588	19.207588
2hoj_LIGrocs_with_names-2dock_mol414	-72.125786	-29.922941	-42.202843	-42.202843
2hoj_LIGrocs_with_names-2dock_mol415	-20.654926	-40.273022	19.618095	19.618095
2hoj_LIGrocs_with_names-2dock_mol416	-67.727280	-34.868317	-32.858963	-32.858963
2hoj_LIGrocs_with_names-2dock_mol417	4.710094	-34.901455	39.611549	39.611549
2hoj_LIGrocs_with_names-2dock_mol418	7.504456	-34.578171	42.082626	42.082626
2hoj_LIGrocs_with_names-2dock_mol419	-38.570873	-34.049423	-4.521449	-4.521449
2hoj_LIGrocs_with_names-2dock_mol420	-70.918251	-31.401068	-39.517181	-39.517181
2hoj_LIGrocs_with_names-2dock_mol421	9.089958	-40.266319	49.356277	49.356277
2hoj_LIGrocs_with_names-2dock_mol422	12.973339	-39.991932	52.965271	52.965271
2hoj_LIGrocs_with_names-2dock_mol423	1.912846	-47.198559	49.111404	49.111404
2hoj_LIGrocs_with_names-2dock_mol424	-41.264656	-30.579172	-10.685486	-10.685486
2hoj_LIGrocs_with_names-2dock_mol425	3.359589	-46.887207	50.246796	50.246796
2hoj_LIGrocs_with_names-2dock_mol426	-69.744904	-37.609421	-32.135479	-32.135479
2hoj_LIGrocs_with_names-2dock_mol427	-16.465406	-39.000168	22.534761	22.534761
2hoj_LIGrocs_with_names-2dock_mol428	-18.445393	-41.622257	23.176865	23.176865
2hoj_LIGrocs_with_names-2dock_mol429	-14.124613	-34.622505	20.497892	20.497892
2hoj_LIGrocs_with_names-2dock_mol430	9.100185	-43.833672	52.933857	52.933857
2hoj_LIGrocs_with_names-2dock_mol431	-18.287987	-37.284847	18.996861	18.996861
2hoj_LIGrocs_with_names-2dock_mol432	10.217007	-32.766720	42.983727	42.983727
2hoj_LIGrocs_with_names-2dock_mol433	-43.352116	-37.340645	-6.011472	-6.011472
2hoj_LIGrocs_with_names-2dock_mol434	-36.695217	-34.612030	-2.083188	-2.083188
2hoj_LIGrocs_with_names-2dock_mol435	-46.741570	-37.510468	-9.231102	-9.231102
2hoj_LIGrocs_with_names-2dock_mol436	-68.547668	-27.449026	-41.098644	-41.098644
2hoj_LIGrocs_with_names-2dock_mol437	-63.640678	-25.453897	-38.186779	-38.186779
2hoj_LIGrocs_with_names-2dock_mol438	0.457008	-44.464142	44.921150	44.921150
2hoj_LIGrocs_with_names-2dock_mol439	-25.636339	-50.720356	25.084017	25.084017
2hoj_LIGrocs_with_names-2dock_mol440	-19.771179	-37.788666	18.017487	18.017487
2hoj_LIGrocs_with_names-2dock_mol441	-44.238831	-31.953897	-12.284933	-12.284933
2hoj_LIGrocs_with_names-2dock_mol442	-17.385603	-42.270256	24.884653	24.884653
2hoj_LIGrocs_with_names-2dock_mol443	9.813213	-34.398430	44.211643	44.211643
2hoj_LIGrocs_with_names-2dock_mol444	-71.091187	-30.035494	-41.055691	-41.055691
2hoj_LIGrocs_with_names-2dock_mol445	-69.665794	-26.930273	-42.735519	-42.735519
2hoj_LIGrocs_with_names-2dock_mol446	11.780529	-33.999485	45.780014	45.780014
2hoj_LIGrocs_with_names-2dock_mol447	-66.455101	-33.322124	-33.132977	-33.132977
2hoj_LIGrocs_with_names-2dock_mol448	-13.345177	-37.485451	24.140274	24.140274
2hoj_LIGrocs_with_names-2dock_mol449	-24.852251	-46.668747	21.816496	21.816496
2hoj_LIGrocs_with_names-2dock_mol450	-13.137959	-35.405884	22.267925	22.267925
2hoj_LIGrocs_with_names-2dock_mol451	-72.665039	-32.691689	-39.973347	-39.973347
2hoj_LIGrocs_with_names-2dock_mol452	-14.975082	-35.739513	20.764431	20.764431
2hoj_LIGrocs_with_names-2dock_mol453	10.148197	-33.749355	43.897552	43.897552
2hoj_LIGrocs_with_names-2dock_mol454	-97.829941	-36.121532	-61.708408	-61.708408
2hoj_LIGrocs_with_names-2dock_mol455	-103.199173	-34.323734	-68.875443	-68.875443
2hoj_LIGrocs_with_names-2dock_mol456	-100.675529	-33.985382	-66.690147	-66.690147
2hoj_LIGrocs_with_names-2dock_mol457	7.092743	-36.083214	43.175957	43.175957
2hoj_LIGrocs_with_names-2dock_mol458	-69.120995	-34.093910	-35.027084	-35.027084
2hoj_LIGrocs_with_names-2dock_mol459	-0.219612	-39.180088	38.960476	38.960476
2hoj_LIGrocs_with_names-2dock_mol460	-73.574860	-32.487598	-41.087265	-41.087265
2hoj_LIGrocs_with_names-2dock_mol461	-16.288559	-38.027721	21.739162	21.739162
2hoj_LIGrocs_with_names-2dock_mol462	-72.434235	-33.474876	-38.959358	-38.959358
2hoj_LIGrocs_with_names-2dock_mol463	-100.070091	-35.825996	-64.244095	-64.244095
2hoj_LIGrocs_with_names-2dock_mol464	-71.074539	-32.852242	-38.222298	-38.222298
2hoj_LIGrocs_with_names-2dock_mol465	-69.192223	-37.189144	-32.003078	-32.003078
2hoj_LIGrocs_with_names-2dock_mol466	10.396942	-32.844845	43.241787	43.241787
2hoj_LIGrocs_with_names-2dock_mol467	-41.759415	-32.561947	-9.197468	-9.197468
2hoj_LIGrocs_with_names-2dock_mol468	-96.881996	-31.649256	-65.232742	-65.232742
2hoj_LIGrocs_with_names-2dock_mol469	-10.289715	-38.084564	27.794849	27.794849
2hoj_LIGrocs_with_names-2dock_mol470	-43.488922	-29.793976	-13.694944	-13.694944
2hoj_LIGrocs_with_names-2dock_mol471	-69.939255	-39.579350	-30.359907	-30.359907
2hoj_LIGrocs_with_names-2dock_mol472	3.865147	-41.593975	45.459122	45.459122
2hoj_LIGrocs_with_names-2dock_mol473	-68.547058	-37.639519	-30.907536	-30.907536
2hoj_LIGrocs_with_names-2dock_mol474	-47.592812	-40.241791	-7.351019	-7.351019
2hoj_LIGrocs_with_names-2dock_mol475	-65.832977	-29.390100	-36.442875	-36.442875
2hoj_LIGrocs_with_names-2dock_mol476	-69.642120	-32.367985	-37.274132	-37.274132
2hoj_LIGrocs_with_names-2dock_mol477	-101.806732	-34.774990	-67.031746	-67.031746
2hoj_LIGrocs_with_names-2dock_mol478	-43.693970	-37.294453	-6.399519	-6.399519
2hoj_LIGrocs_with_names-2dock_mol479	9.335966	-16.615713	25.951679	25.951679
2hoj_LIGrocs_with_names-2dock_mol480	-12.768637	-36.650043	23.881407	23.881407
2hoj_LIGrocs_with_names-2dock_mol481	-41.480560	-31.255350	-10.225212	-10.225212
2hoj_LIGrocs_with_names-2dock_mol482	-43.065720	-36.678787	-6.386933	-6.386933
2hoj_LIGrocs_with_names-2dock_mol483	-66.476860	-29.859625	-36.617233	-36.617233
2hoj_LIGrocs_with_names-2dock_mol484	-9.409428	-33.040138	23.630711	23.630711
2hoj_LIGrocs_with_names-2dock_mol485	-65.170212	-30.979609	-34.190605	-34.190605
2hoj_LIGrocs_with_names-2dock_mol486	-70.897308	-39.709900	-31.187405	-31.187405
2hoj_LIGrocs_with_names-2dock_mol487	-2.864460	-49.369347	46.504887	46.504887
2hoj_LIGrocs_with_names-2dock_mol488	-67.192795	-33.957851	-33.234947	-33.234947
2hoj_LIGrocs_with_names-2dock_mol489	-71.663589	-36.882313	-34.781273	-34.781273
2hoj_LIGrocs_with_names-2dock_mol490	-15.769958	-40.203293	24.433334	24.433334
2hoj_LIGrocs_with_names-2dock_mol491	-71.821381	-36.569016	-35.252361	-35.252361
2hoj_LIGrocs_with_names-2dock_mol492	-69.323547	-36.688290	-32.635262	-32.635262
2hoj_LIGrocs_with_names-2dock_mol493	-67.527351	-37.399010	-30.128342	-30.128342
2hoj_LIGrocs_with_names-2dock_mol494	-9.499062	-33.861137	24.362076	24.362076
2hoj_LIGrocs_with_names-2dock_mol495	13.315964	-32.246727	45.562691	45.562691
2hoj_LIGrocs_with_names-2dock_mol496	-13.971790	-33.425476	19.453686	19.453686
2hoj_LIGrocs_with_names-2dock_mol497	-41.501221	-30.447418	-11.053804	-11.053804
2hoj_LIGrocs_with_names-2dock_mol498	-71.378357	-32.153908	-39.224453	-39.224453
2hoj_LIGrocs_with_names-2dock_mol499	2.736473	-28.801048	31.537521	31.537521
2hoj_LIGrocs_with_names-2dock_mol500	-71.746254	-35.114594	-36.631660	-36.631660
2hoj_LIGrocs_with_names-2dock_mol501	-97.754028	-36.187511	-61.566517	-61.566517
2hoj_LIGrocs_with_names-2dock_mol502	-13.269459	-35.563671	22.294212	22.294212
2hoj_LIGrocs_with_names-2dock_mol503	-64.025620	-28.676598	-35.349026	-35.349026
2hoj_LIGrocs_with_names-2dock_mol504	-66.013969	-33.081673	-32.932297	-32.932297
2hoj_LIGrocs_with_names-2dock_mol505	-22.712135	-41.996326	19.284191	19.284191
2hoj_LIGrocs_with_names-2dock_mol506	6.313757	-23.065828	29.379585	29.379585
2hoj_LIGrocs_with_names-2dock_mol507	-24.884686	-44.275276	19.390591	19.390591
2hoj_LIGrocs_with_names-2dock_mol508	-13.359692	-37.380920	24.021229	24.021229
2hoj_LIGrocs_with_names-2dock_mol509	-68.289909	-27.554930	-40.734982	-40.734982
2hoj_LIGrocs_with_names-2dock_mol510	-11.385923	-30.504971	19.119047	19.119047
2hoj_LIGrocs_with_names-2dock_mol511	-45.821537	-44.540787	-1.280750	-1.280750
2hoj_LIGrocs_with_names-2dock_mol512	-25.729403	-45.879883	20.150480	20.150480
2hoj_LIGrocs_with_names-2dock_mol513	2.898350	-43.446819	46.345169	46.345169
2hoj_LIGrocs_with_names-2dock_mol514	-98.297394	-34.836559	-63.460838	-63.460838
2hoj_LIGrocs_with_names-2dock_mol515	-67.286072	-34.357807	-32.928261	-32.928261
2hoj_LIGrocs_with_names-2dock_mol516	-14.076756	-38.221951	24.145195	24.145195
2hoj_LIGrocs_with_names-2dock_mol517	5.559202	-21.899477	27.458679	27.458679
2hoj_LIGrocs_with_names-2dock_mol518	-50.189278	-48.652649	-1.536631	-1.536631
2hoj_LIGrocs_with_names-2dock_mol519	-43.691563	-39.402767	-4.288795	-4.288795
2hoj_LIGrocs_with_names-2dock_mol520	3.914494	-41.643913	45.558407	45.558407
2hoj_LIGrocs_with_names-2dock_mol521	-65.080650	-32.182007	-32.898643	-32.898643
2hoj_LIGrocs_with_names-2dock_mol522	-13.419783	-33.754581	20.334799	20.334799
2hoj_LIGrocs_with_names-2dock_mol523	-102.486313	-37.443371	-65.042946	-65.042946
2hoj_LIGrocs_with_names-2dock_mol524	-15.161808	-36.261429	21.099621	21.099621
2hoj_LIGrocs_with_names-2dock_mol525	-44.082176	-37.881474	-6.200701	-6.200701
2hoj_LIGrocs_with_names-2dock_mol526	-16.675503	-38.083241	21.407738	21.407738
2hoj_LIGrocs_with_names-2dock_mol527	7.356758	-44.313240	51.669998	51.669998
2hoj_LIGrocs_with_names-2dock_mol528	-42.189655	-34.749947	-7.439709	-7.439709
2hoj_LIGrocs_with_names-2dock_mol529	12.921549	-29.133291	42.054840	42.054840
2hoj_LIGrocs_with_names-2dock_mol530	-70.056702	-30.065544	-39.991154	-39.991154
2hoj_LIGrocs_with_names-2dock_mol531	-42.649940	-40.634842	-2.015099	-2.015099
2hoj_LIGrocs_with_names-2dock_mol532	-14.853022	-41.397453	26.544432	26.544432
2hoj_LIGrocs_with_names-2dock_mol533	-66.806152	-30.036343	-36.769806	-36.769806
2hoj_LIGrocs_with_names-2dock_mol534	-19.053783	-42.490231	23.436447	23.436447
2hoj_LIGrocs_with_names-2dock_mol535	-64.735237	-31.329943	-33.405296	-33.405296
2hoj_LIGrocs_with_names-2dock_mol536	-68.357224	-34.156918	-34.200310	-34.200310
2hoj_LIGrocs_with_names-2dock_mol537	-66.129257	-33.590420	-32.538834	-32.538834
2hoj_LIGrocs_with_names-2dock_mol538	1.575294	-46.377331	47.952625	47.952625
2hoj_LIGrocs_with_names-2dock_mol539	-13.888798	-41.219154	27.330357	27.330357
2hoj_LIGrocs_with_names-2dock_mol540	-11.762119	-32.313274	20.551155	20.551155
2hoj_LIGrocs_with_names-2dock_mol541	-13.460979	-37.106133	23.645153	23.645153
2hoj_LIGrocs_with_names-2dock_mol542	-65.920792	-30.463650	-35.457138	-35.457138
2hoj_LIGrocs_with_names-2dock_mol543	-9.265125	-34.642811	25.377686	25.377686
2hoj_LIGrocs_with_names-2dock_mol544	-16.031683	-40.534367	24.502684	24.502684
2hoj_LIGrocs_with_names-2dock_mol545	-69.527962	-31.792767	-37.735195	-37.735195
2hoj_LIGrocs_with_names-2dock_mol546	-74.595673	-38.448914	-36.146759	-36.146759
2hoj_LIGrocs_with_names-2dock_mol547	-64.454811	-26.853434	-37.601379	-37.601379
2hoj_LIGrocs_with_names-2dock_mol548	7.798847	-36.415058	44.213905	44.213905
2hoj_LIGrocs_with_names-2dock_mol549	-67.480614	-31.669533	-35.811081	-35.811081
2hoj_LIGrocs_with_names-2dock_mol550	-13.187557	-36.808220	23.620663	23.620663
2hoj_LIGrocs_with_names-2dock_mol551	-20.703684	-41.368061	20.664377	20.664377
2hoj_LIGrocs_with_names-2dock_mol552	-64.946602	-28.645166	-36.301437	-36.301437
2hoj_LIGrocs_with_names-2dock_mol553	-97.079575	-31.644224	-65.435349	-65.435349
2hoj_LIGrocs_with_names-2dock_mol554	-63.479294	-27.915020	-35.564274	-35.564274
2hoj_LIGrocs_with_names-2dock_mol555	-15.573114	-43.056118	27.483004	27.483004
2hoj_LIGrocs_with_names-2dock_mol556	-63.007446	-28.327682	-34.679764	-34.679764
2hoj_LIGrocs_with_names-2dock_mol557	-99.658249	-33.420979	-66.237274	-66.237274
2hoj_LIGrocs_with_names-2dock_mol558	-64.469986	-31.832294	-32.637688	-32.637688
2hoj_LIGrocs_with_names-2dock_mol559	-17.468092	-40.463821	22.995729	22.995729
2hoj_LIGrocs_with_names-2dock_mol560	-60.997414	-23.814896	-37.182518	-37.182518
2hoj_LIGrocs_with_names-2dock_mol561	-13.452442	-35.913681	22.461239	22.461239
2hoj_LIGrocs_with_names-2dock_mol562	-66.934860	-25.763422	-41.171440	-41.171440
2hoj_LIGrocs_with_names-2dock_mol563	-18.722033	-41.940609	23.218576	23.218576
2hoj_LIGrocs_with_names-2dock_mol564	-41.003971	-34.457726	-6.546247	-6.546247
2hoj_LIGrocs_with_names-2dock_mol565	10.517876	-35.351482	45.869358	45.869358
2hoj_LIGrocs_with_names-2dock_mol566	-94.967407	-32.010803	-62.956604	-62.956604
2hoj_LIGrocs_with_names-2dock_mol567	-60.881142	-29.632463	-31.248676	-31.248676
2hoj_LIGrocs_with_names-2dock_mol568	-13.139421	-36.674370	23.534948	23.534948
2hoj_LIGrocs_with_names-2dock_mol569	-25.774248	-48.488159	22.713911	22.713911
2hoj_LIGrocs_with_names-2dock_mol570	-68.322853	-29.416716	-38.906136	-38.906136
